epoch_no,source,size_bucket,total_active_stake_ada,active_pool_count,0pct_stake_ada,0pct_pool_count,gt_0_0001pct_stake_ada,gt_0_0001pct_pool_count,0001pct_001pct_stake_ada,0001pct_001pct_pool_count,001pct_01pct_stake_ada,001pct_01pct_pool_count,01pct_1pct_stake_ada,01pct_1pct_pool_count,1pct_10pct_stake_ada,1pct_10pct_pool_count,10pct_50pct_stake_ada,10pct_50pct_pool_count,gt_50pct_stake_ada,gt_50pct_pool_count
237,local_history,3M-10M ADA,617680631.5119689,114,4468615.375121,1,0.0,0,8444003.375169,1,11432346.625223,2,116446859.06878,18,236283191.54205403,43,202057144.63188198,40,38548470.893740006,9
237,local_history,<3M ADA,359787288.81477946,875,4919176.816314,19,2458263.14266,3,2170200.799005,3,14080887.989049,23,17171773.612042002,48,129137356.08577505,161,130323544.05296706,265,59526086.31696706,353
237,local_history,>70M ADA,2724162866.2328577,20,1053590121.257246,7,1053617234.3864189,7,112133728.031167,1,330750828.957865,3,174070953.600161,2,0.0,0,0.0,0,0.0,0
238,local_history,10M-30M ADA,2256936789.5526266,123,21715121.361811,1,70949208.643774,3,72394908.95266,3,58192194.381975,3,1056070729.2599149,57,861460261.523129,48,103578201.804473,7,12576163.62489,1
238,local_history,30M-70M ADA,14634275152.121012,271,533435948.1291521,10,46163135.767689,1,563471251.430466,11,4132667603.863728,73,4386847569.217989,85,2756461355.8456726,56,221041974.655842,4,1994186313.2104912,31
238,local_history,3M-10M ADA,604341727.515547,108,4206033.298577,1,0.0,0,8451679.046254,1,19025093.445373,3,97342692.380786,17,262571017.21940202,47,200210833.87669906,36,12534378.248456001,3
238,local_history,<3M ADA,371604911.5096076,888,4968372.223433,18,1212156.712815,2,1889510.368183,3,12178977.077883998,21,20935103.874055006,47,137316265.28041914,166,127495785.8287321,262,65608740.14408604,369
238,local_history,>70M ADA,2731401491.922042,20,1053863225.6657419,7,1053942962.6276722,7,108852297.849152,1,329344799.19242704,3,98544284.247707,1,0.0,0,0.0,0,86853922.339342,1
239,local_history,10M-30M ADA,2119135481.838427,118,21504529.836359,1,59940850.13934399,3,89836147.74987999,4,85543741.11159001,4,968348548.6172742,54,840481257.4139553,48,39674652.364629,3,13805754.605396,1
239,local_history,30M-70M ADA,17664149302.514812,321,1503324279.1272392,25,1869059715.5677204,30,566298759.0762548,11,4117682424.5717583,72,4526877271.536631,89,2835821874.558704,58,250898664.84846,5,1994186313.2280653,31
239,local_history,3M-10M ADA,587710708.1934861,105,7731432.360757,2,0.0,0,8451772.599761,1,9795717.419972,2,94935821.44366302,16,259367309.06960595,46,199541883.02235496,36,7886772.277372,2
239,local_history,<3M ADA,371294805.35826665,860,3481797.2074100003,20,2812071.9048069995,3,6033408.590692,5,11234293.663525999,21,22711333.563790005,51,142497945.47029695,161,122464526.99768597,245,60059427.96005806,354
239,local_history,>70M ADA,613914802.454577,6,0.0,0,0.0,0,105988684.690421,1,322662401.239571,3,98409794.185243,1,0.0,0,0.0,0,86853922.339342,1
240,local_history,10M-30M ADA,2091187504.3858092,116,40453060.164158,2,60004561.134479,3,152883382.384181,7,58698519.862628005,3,917505905.0798932,52,806696984.8088801,45,42056109.905594,3,12888981.045996,1
240,local_history,30M-70M ADA,17878115964.3361,327,1521331409.8902411,25,1870964666.3817043,30,548869315.368519,11,4045573667.1113915,71,4870879403.480409,98,2804629061.1861053,57,221682128.071957,4,1994186312.8457892,31
240,local_history,3M-10M ADA,603882359.1096592,108,4214704.575623,1,0.0,0,8457042.014353,1,18512478.206409,3,98990079.82328601,18,275270266.876747,49,190508221.37865,34,7929566.234591,2
240,local_history,<3M ADA,365767897.93781525,868,3474973.1298680007,21,3177323.709898,3,2794532.134288,4,11813185.376332,23,21021170.922271006,46,142619843.23308408,163,116713190.73632401,237,64153678.69575006,371
240,local_history,>70M ADA,501637529.438354,5,0.0,0,0.0,0,102754232.687351,1,237611925.708173,2,0.0,0,74417448.703488,1,0.0,0,86853922.339342,1
241,local_history,10M-30M ADA,2230903980.730156,122,40404647.127415,2,58907098.041686,3,113518984.84193,5,59354865.98027799,3,1018803481.5525774,56,860934943.21211,47,64789424.214371,5,14190535.759789,1
241,local_history,30M-70M ADA,17834650614.37093,324,1523472755.799267,25,1909505434.3617382,31,580878609.363091,12,4196947027.680302,74,4601396899.928158,90,2795400924.4944115,57,232842411.203533,4,1994206551.54045,31
241,local_history,3M-10M ADA,611280349.2262089,109,4248970.109989,1,0.0,0,8464445.122811,1,13898057.752446,2,88698738.65364599,17,309370903.06656194,55,178589702.046002,31,8009532.474753,2
241,local_history,<3M ADA,364213370.7330672,869,3653684.089542,22,2679576.2232719995,3,250546.498974,2,12972706.102058003,23,22310980.269495007,47,139265601.45213398,159,115876071.05436108,227,67204205.04323107,386
241,local_history,>70M ADA,591933855.7008129,7,0.0,0,0.0,0,102049034.93008,1,307092724.23071796,4,95938174.200673,1,0.0,0,0.0,0,86853922.339342,1
242,local_history,10M-30M ADA,2378195745.4701633,138,36591952.355489,2,81870011.29247999,4,96762940.40707801,4,71833116.87391,4,1144079109.4759133,67,846926999.8850722,50,83904799.612281,6,16226815.567941,1
242,local_history,30M-70M ADA,17936951848.14781,325,1515496656.7794993,25,1925763336.2458467,31,589081637.250818,12,4313022131.54866,76,4510834596.122894,89,2814295192.3812313,56,242445221.5707,4,2026013076.248182,32
242,local_history,3M-10M ADA,664547391.3927678,121,4254090.73102,1,13554527.031688001,2,8469914.735533,1,3899415.684531,1,113300755.89025399,21,334268234.55569893,61,179562800.822368,32,7237651.941675,2
242,local_history,<3M ADA,363203246.4443745,863,3651199.852119,24,697759.402953,2,113149.84144799999,2,11100613.657250002,19,33539549.391135007,56,129462813.10253805,151,129374492.40057702,243,55263668.79635404,366
242,local_history,>70M ADA,412196027.5648091,5,0.0,0,0.0,0,0.0,0,318284274.19297004,4,93911753.371839,1,0.0,0,0.0,0,0.0,0
243,local_history,10M-30M ADA,2422473096.432032,139,19246514.164638,1,59696500.855247,3,96509111.06859201,4,62053056.239837,3,1204638440.6509962,69,918551584.3307798,54,45929139.08527601,4,15848750.036667,1
243,local_history,30M-70M ADA,17978130089.94206,325,1447553363.424546,24,1972745123.5855827,32,596630890.0293291,12,4349938777.734461,76,4804348556.745001,94,2541831484.122972,51,239068818.052016,4,2026013076.248182,32
243,local_history,3M-10M ADA,664543452.2857667,119,4254769.100764,1,7178177.043573,1,8478395.303949,1,13303551.903907001,2,98580521.53919598,18,340484442.95379114,61,178190792.93778807,32,14072801.502799,3
243,local_history,<3M ADA,371602560.1371011,879,3656086.5715590003,26,697759.719424,2,60111.447797,2,12836364.030601,19,30687103.668219004,56,136671984.59461096,153,133586956.5222221,256,53406193.582668036,365
243,local_history,>70M ADA,412339886.463388,5,92084375.20968,1,0.0,0,0.0,0,248523538.35721803,3,71731972.89649,1,0.0,0,0.0,0,0.0,0
244,local_history,10M-30M ADA,2453684363.4628844,138,0.0,0,58030768.294186,3,79907663.829034,3,82779200.841363,4,1225752530.5755348,69,969381319.4490222,56,21206948.273975,2,16625932.199768,1
244,local_history,30M-70M ADA,18067284185.474895,326,1454577270.863496,24,1993693737.169342,32,636981478.8815681,13,4486333357.761419,79,4564094652.252215,89,2664014029.0577893,53,241518587.546897,4,2026071071.942194,32
244,local_history,3M-10M ADA,731304447.3394598,128,4273815.029782,1,0.0,0,16463637.490113,2,9149691.005686,1,137280559.76042598,24,354883406.05167407,63,187218608.29086605,33,22034729.710913,4
244,local_history,<3M ADA,368414473.6581054,893,3639376.7202350004,26,2651660.8530129995,3,50047.298143,1,12789834.929461004,19,21340577.94995901,49,146026702.30089688,173,128363168.13510299,253,53553105.47129402,369
244,local_history,>70M ADA,335519278.68829596,4,92434274.509132,1,0.0,0,0.0,0,243085004.179164,3,0.0,0,0.0,0,0.0,0,0.0,0
245,local_history,10M-30M ADA,2641353638.6629934,146,34057175.386735,2,57741604.566378996,3,80460850.044747,3,80460259.33141,4,1267194339.0687094,70,1083126010.5571878,61,21935589.068506002,2,16377810.639318,1
245,local_history,30M-70M ADA,18015895128.71674,324,1456181522.4881012,24,1954960964.8306642,31,679648196.23832,14,4554367369.549542,80,4499055060.263262,88,2602455524.5597057,51,243175623.87490797,4,2026050866.9122672,32
245,local_history,3M-10M ADA,714807050.7616688,126,4295435.211184,1,0.0,0,0.0,0,18406047.457673,2,127406454.98983599,23,351915466.811655,63,185433657.77244294,32,27349988.518877998,5
245,local_history,<3M ADA,373452472.8848574,925,3624904.749404,26,3633758.879907999,10,707934.180707,2,13463703.563383002,31,22154918.548307996,48,144549268.26640096,179,136105797.72731405,261,49212186.96943201,368
245,local_history,>70M ADA,341396479.4325299,4,99534274.509132,1,0.0,0,0.0,0,241862204.92339796,3,0.0,0,0.0,0,0.0,0,0.0,0
246,local_history,10M-30M ADA,2553055122.623158,142,20000098.92959,1,57967547.672233,3,92618897.336043,4,107023337.91308999,5,1291291781.9338431,71,945761944.3039627,55,22898567.31416,2,15492947.220236,1
246,local_history,30M-70M ADA,18158277305.707233,328,1459266403.1827474,24,1995676207.884891,32,652780556.80972,13,4542025363.7308035,80,4629521824.945115,91,2584091726.096155,52,300728910.212036,5,1994186312.8457892,31
246,local_history,3M-10M ADA,755012973.3192215,130,4299818.606829,1,5764474.529964,1,4074033.257757,1,18222343.704356,2,149726045.863637,26,364078310.54220307,62,178001687.82727498,31,30846258.987201,6
246,local_history,<3M ADA,380515708.9011641,930,3977489.0551249995,27,3427619.1275369995,9,1312167.821763,2,18836818.038710006,32,18705060.915886004,43,151214848.3089261,186,136400828.65461808,259,46640876.978599004,372
246,local_history,>70M ADA,343579930.083287,4,103034274.509132,1,0.0,0,0.0,0,240545655.57415503,3,0.0,0,0.0,0,0.0,0,0.0,0
247,local_history,10M-30M ADA,2754998422.5527596,153,20000098.92959,1,56111027.59392901,3,80350020.354045,3,100466101.795271,5,1281478799.0630705,70,1169683958.4529085,67,46908416.363946006,4,0.0,0
247,local_history,30M-70M ADA,17782006113.103077,320,1461260542.929523,24,1996867776.4037292,32,666097182.598727,13,4565926755.2093935,81,4763083502.913675,93,2374910744.816615,46,281316245.565642,5,1672543362.6657891,26
247,local_history,3M-10M ADA,1068161170.3595986,188,4297291.199377,1,5779033.59734,1,3591993.824631,1,30149312.803415,5,260572591.4177861,43,508016009.41837615,91,230068160.53299496,41,25686777.565679,5
247,local_history,<3M ADA,347456525.58165616,923,4078819.0719600017,45,3436311.841064,9,3163769.366953,6,16304138.496218003,26,20655656.214317996,48,140825234.67726707,174,118224299.36138198,250,40768296.55249401,365
247,local_history,>70M ADA,322895647.798214,4,83534174.152962,1,0.0,0,0.0,0,239361473.64525202,3,0.0,0,0.0,0,0.0,0,0.0,0
248,local_history,10M-30M ADA,2879015584.838543,163,20014052.134129,1,55847133.398623995,3,50607082.17667,2,111678050.23242798,6,1439999232.799059,79,1141499827.7590156,67,59370206.338617,5,0.0,0
248,local_history,30M-70M ADA,17603505906.18074,319,1466734170.6013622,24,2021374514.0764065,32,697657779.0605801,14,4474289422.198497,80,4485094463.483915,88,2503257815.73282,50,282554378.361402,5,1672543362.6657891,26
248,local_history,3M-10M ADA,1037698262.8134449,184,4316475.455424,1,5841496.085472,1,3840613.887898,1,32102472.160164,5,238420519.6752899,40,518572710.0459448,94,208921999.43647802,37,25681976.066774,5
248,local_history,<3M ADA,359573902.38972014,931,4114265.878666001,44,2072735.7053949998,8,6104477.676099,8,19505901.041655008,31,24537015.293701,49,140945168.69961697,169,120302992.09878394,252,41991345.995803006,370
248,local_history,>70M ADA,496517679.438346,6,91434174.152962,1,0.0,0,0.0,0,328831295.348958,4,76252209.936426,1,0.0,0,0.0,0,0.0,0
249,local_history,10M-30M ADA,3018735425.311988,170,0.0,0,55946921.783683,3,90288655.843346,4,83505580.447949,5,1478193734.7213721,80,1248342966.687467,73,62457565.828172006,5,0.0,0
249,local_history,30M-70M ADA,17531530235.229248,318,1535899106.0119832,26,1912908415.5125864,30,809094608.6522241,16,4485086741.090395,81,4518479991.919271,88,2484608204.8658237,49,177238394.54719502,3,1608214772.629789,25
249,local_history,3M-10M ADA,1006223726.6857367,181,4522408.026418,1,5840386.867054,1,6862610.198047,2,25997344.159535,4,231769514.16221097,39,498959937.69027114,92,199773764.41126502,36,32497761.170936003,6
249,local_history,<3M ADA,352395394.45063037,971,3591496.9650920015,44,1353290.293188,8,1344302.8049490002,8,12900482.823767003,26,24473194.293041,52,145446037.5156471,186,121493572.23770402,259,41793017.517243005,388
249,local_history,>70M ADA,460281594.815269,5,133084174.152962,1,0.0,0,0.0,0,247048846.241296,3,80148574.421011,1,0.0,0,0.0,0,0.0,0
250,local_history,10M-30M ADA,3065128897.9114966,171,0.0,0,57316353.740149,3,79167664.70639001,3,70697326.288321,4,1574635623.9478483,85,1227756051.744819,72,55555877.48397,4,0.0,0
250,local_history,30M-70M ADA,17993947293.0899,337,2049366648.2807958,41,1844432997.349622,29,851642680.628183,17,4476588658.308188,82,4563416888.586434,91,2486994450.1622186,50,177618787.180687,3,1543886182.593789,24
250,local_history,3M-10M ADA,1021986981.4298453,186,4490339.263928,1,5816130.064163,1,9634256.029173,2,28835152.990502,6,255549940.03680497,43,497207825.63169694,92,197772931.77004796,37,22680405.643529,4
250,local_history,<3M ADA,368474385.7271491,1023,3587154.2103610006,34,2624328.267718,10,1358686.7151759998,3,13444220.623303002,22,23904141.701808006,53,157678140.39880297,218,126658510.347017,270,39219203.46296303,413
250,local_history,>70M ADA,585293641.127421,6,161134174.152962,1,93069866.313308,1,0.0,0,251879599.285851,3,79210001.3753,1,0.0,0,0.0,0,0.0,0
251,local_history,10M-30M ADA,2992120457.0086327,167,0.0,0,55125148.06909901,3,52024053.159159005,2,104217313.662289,5,1512583008.30103,83,1208614833.9757135,70,59556099.841341004,4,0.0,0
251,local_history,30M-70M ADA,18171191529.66513,343,2057354868.126835,41,1891264049.999665,30,947771819.7838598,19,4440593098.12174,81,4729968793.72459,95,2407247661.0221515,50,217433548.32853,4,1479557690.557789,23
251,local_history,3M-10M ADA,1048538447.3584548,189,4484150.033716,1,5875265.755659,1,13468200.947574,2,21885986.664832998,4,270429607.39982706,46,502363045.562207,93,206721667.88373104,38,23310523.110908,4
251,local_history,<3M ADA,385897497.73062646,1110,4653124.6013480015,42,1414454.224983,9,7474652.822685,6,10840522.403425,21,31119517.816442005,61,150866275.50910598,230,138392546.49584097,297,41136403.85679706,444
251,local_history,>70M ADA,430679906.365892,4,174534174.152962,1,0.0,0,0.0,0,175809248.68895602,2,80336483.523974,1,0.0,0,0.0,0,0.0,0
252,local_history,10M-30M ADA,3127906752.092475,174,0.0,0,55713406.307679996,3,67999000.987002,3,144075534.33258802,7,1568599860.8585513,86,1219007512.73119,70,61036320.121289,4,11475116.754173,1
252,local_history,30M-70M ADA,17411681620.63885,334,2040082415.458219,41,1897697154.4208272,30,939975011.8028198,19,3883405418.4712996,72,5033271413.672736,103,2257377264.1748395,47,201958313.65191498,4,1157914628.9861891,18
252,local_history,3M-10M ADA,1040704063.3302133,190,7801338.527462,2,0.0,0,10342573.200497,2,29505219.881671,5,277970452.303976,50,476133862.2261638,90,216959876.07925397,37,21990741.111189,4
252,local_history,<3M ADA,403950571.533624,1181,7598038.220704,41,2633095.019687,12,7713326.935760001,7,14695558.400616998,25,25680531.534970995,62,163880004.09671515,240,133522143.66565602,327,48227873.659515075,467
252,local_history,>70M ADA,691749128.731652,6,175984073.80216,1,0.0,0,0.0,0,292585351.218294,3,223179703.711198,2,0.0,0,0.0,0,0.0,0
253,local_history,10M-30M ADA,3232219940.102408,175,0.0,0,55578008.105986,3,51939489.47314,2,145766594.581672,7,1619052665.3655362,88,1257697843.6677845,69,80746677.165632,4,21438661.742657,2
253,local_history,30M-70M ADA,17250028251.435112,330,1024337432.2970902,24,2867250100.7872906,45,974766656.2346569,20,3824159248.1166544,71,5230316816.997229,107,2107694447.795198,43,192246100.29282498,4,1029257448.9141891,16
253,local_history,3M-10M ADA,1112243163.3442607,197,4373644.994708,1,0.0,0,12679566.41417,2,27619470.089654002,5,322839257.2948479,56,492042724.39191014,91,241204246.16437903,40,11484253.994592,2
253,local_history,<3M ADA,421766690.011653,1279,5983209.209681999,56,2822063.9597510006,10,6739744.249501,8,19143185.762418002,31,29783077.12814901,68,158928551.39288896,251,152183951.25213704,362,46182907.057127066,493
253,local_history,>70M ADA,791310583.4331479,5,184234073.80216,1,0.0,0,320913532.828449,1,72727754.840464,1,213435221.962075,2,0.0,0,0.0,0,0.0,0
254,local_history,10M-30M ADA,3260505510.367805,180,13164016.592787,1,68160070.64975,4,51960103.236035004,2,161358265.872321,8,1606356859.4942234,88,1235130782.057492,70,112940308.465198,6,11435104.0,1
254,local_history,30M-70M ADA,17400971498.106544,334,1036686505.5414203,24,2820576708.3484445,44,991203028.112679,20,3767146527.445598,70,5487835562.303382,113,2132910597.9633079,44,135355119.477554,3,1029257448.9141891,16
254,local_history,3M-10M ADA,1073853734.9384735,192,4378571.847791,1,0.0,0,6631987.802848,2,27775302.091349997,5,330087804.25835496,56,451069050.92840993,86,233819801.71348995,39,20091216.296229,3
254,local_history,<3M ADA,432997339.7293711,1365,6319051.131998997,60,4652709.01883,11,2724362.5297830002,6,18977564.307783,32,31936505.213337,70,161909298.43906203,265,150789777.72776592,380,55688071.360811085,541
254,local_history,>70M ADA,761133204.753439,5,200921353.80216,1,0.0,0,327972873.79144,1,71980501.655441,1,77258085.679407,1,83000389.824991,1,0.0,0,0.0,0
255,local_history,10M-30M ADA,3290259226.8993683,183,37117854.551987,2,68022097.767396,4,37078970.452121,2,155500500.548406,7,1615951141.5099552,88,1207782878.877828,70,157370679.191674,9,11435104.0,1
255,local_history,30M-70M ADA,17251147900.37865,333,1054663723.5426702,24,2821253854.6116986,44,1032209285.4140612,21,3781163235.9997954,70,5424921448.986619,112,2236499734.097679,47,128493528.95595399,3,771943088.770189,12
255,local_history,3M-10M ADA,1081295644.6880348,191,10480065.011163,2,0.0,0,11715487.19751,2,28434836.194074,5,345276867.914299,57,451882572.99924815,86,221946139.5833931,37,11559675.788348,2
255,local_history,<3M ADA,455314752.5125468,1443,7262216.184411,65,4125396.091771,11,4391646.960189,8,20861342.217546,33,36315203.48827501,74,169336398.65183097,273,151492876.7029992,389,61529672.21552504,590
255,local_history,>70M ADA,675940942.996343,4,201571353.80216,1,0.0,0,325653958.166903,1,71575176.071831,1,77140454.955449,1,0.0,0,0.0,0,0.0,0
256,local_history,10M-30M ADA,3358608973.6410108,181,41141057.383145,2,84223038.949127,5,55296039.756146,2,150596878.377967,7,1614586796.314524,86,1283571691.28649,72,129193471.573612,7,0.0,0
