pool_id_bech32,pool_id_hex,active_epoch_no,margin,fixed_cost,pledge,deposit,reward_addr,owners,relays,ticker,pool_group,meta_url,meta_hash,pool_status,active_stake,retiring_epoch
pool1cspe7naf0mtntwyysqxk6czah3jlh6v4cja8pdfju932yxsehnm,c4039f4fa97ed735b884800d6d605dbc65fbe995c4ba70b532e162a2,587,0,340000000,50000000000,,stake1uy77zvdlxjk9z60tf0eqy8k96cc434690wdjvljs22g7cfcx5wlh4,"[""stake1uxtu57gudumwy5s28rvh3xl8wm8lstq7tdzzf469eddttwse73ps6""]","[{""dns"":""r2.cardano-blockhouse.de"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6011},{""dns"":""r3.cardano-blockhouse.de"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6011}]",CBH,,https://cardano-blockhouse.de/pool_metainfo1.json,\x0cb0e0858e4f7efe751ece86eaa8a1dfdd6b45037e787c6cd08eade2cd318ebd,registered,6948074840107,
pool166qqgum2m453zv7g5htx9caqvvl6q56v73hpt60nxwp7wttq4zf,d68004736add691133c8a5d662e3a0633fa0534cf46e15e9f33383e7,267,0,340000000,10000000000,,stake1u9y97yr86n7nda2229trkwmeylxqsfgvzgqeev0mjn70tzcuux895,"[""stake1u9y97yr86n7nda2229trkwmeylxqsfgvzgqeev0mjn70tzcuux895""]","[{""dns"":""suprastake.ddns.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",,,https://www.suprastake.com/sprs/sprs.json,\x2da15b39d14a171b73d0e62d78112e10588867841bc6e505ea563a607098aa91,retired,,284
pool153dhk7t4yxagany2dyglnenh3h9hgunnjjr2magfuf3hqgdphc3,a45b7b797521ba8ecc8a6911f9e6778dcb7472739486adf509e26370,291,0.005,340000000,100000000,,stake1uy0dmf9t0a6l3y32nvz58y2lc043f2657j9zue8dqjp35rqm2ewfa,"[""stake1uy0dmf9t0a6l3y32nvz58y2lc043f2657j9zue8dqjp35rqm2ewfa""]","[{""dns"":null,""srv"":null,""ipv4"":""128.199.125.203"",""ipv6"":null,""port"":6000},{""dns"":null,""srv"":null,""ipv4"":""93.84.109.209"",""ipv6"":null,""port"":6000}]",,,https://gesada.me/poolinfo/poolMetaData.json,\x5a9aed71b1463408ea2c53c97f2c14c42df5f80263ba75d147353de2e65dce2a,retired,,299
pool1s9y50eucftrj0fw786rm3ljedpg8qry4ydq9kx23dv4px9k97t6,814947e7984ac727a5de3e87b8fe596850700c9523405b19516b2a13,250,0.03,340000000,50000000000,500000000,stake1u998tf7hk6408peskm8m5987gw8x2ytvtglyv845gwkm8qgvyzqfj,"[""stake1u998tf7hk6408peskm8m5987gw8x2ytvtglyv845gwkm8qgvyzqfj""]","[{""dns"":null,""srv"":null,""ipv4"":""84.192.248.248"",""ipv6"":null,""port"":3001}]",,,https://www.dutchpool.eu/poolMetaData2.json,\xaf2ad34adb00478f43ab81c5d7d8df638f69f8a0eea8759c264c6c8771d1d5bd,retired,,340
pool16l9ph0cm42qk4h8wqlka3fw7ws7rvnj5n59xzy8ky4l8gnudugk,d7ca1bbf1baa816adcee07edd8a5de743c364e549d0a6110f6257e74,583,0.01,170000000,4500000000,,stake1u8kzed0l34dl2ckhhc57rlhzx7tjzfel3gpcnhv0c46jm7sh837j7,"[""stake1u8kzed0l34dl2ckhhc57rlhzx7tjzfel3gpcnhv0c46jm7sh837j7""]","[{""dns"":""rkdn.app"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay01.rkdn.app"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay03.rkdn.app"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay23.rkdn.app"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",RKDN,,https://rkdn.app/pool_Metadata.json,\x58447bac6385801e128a52e032549317c1690fe8e977203dbd4d53e7dcd9e4e9,registered,160785532219,
pool1arx4x8ecnxu46xrpfj88hwm25j9gcy8080szvf62a0avke556v5,e8cd531f3899b95d18614c8e7bbb6aa48a8c10ef3be026274aebfacb,358,0,340000000,3500000000,,stake1uxz38cvf0d6pvnz2uy2wjsa5zm6r9ws5xjlnzlxymfx995sn2t5c5,"[""stake1uxz38cvf0d6pvnz2uy2wjsa5zm6r9ws5xjlnzlxymfx995sn2t5c5""]","[{""dns"":""relay.stakepool-germany.de"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6001},{""dns"":""relay2.stakepool-germany.de"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6001}]",SPG01,,https://stakepool-germany.de/poolmeta/poolmeta.json,\xf694cf0af35abf8ae6ee0758309d4479d850b3066cdfa1915f39863e5cc6ad78,registered,83076124334,
pool1qadgwr92pgx0yz3u9n63f0s9ugryaud6wxers850z6sfu06y3rg,075a870caa0a0cf20a3c2cf514be05e2064ef1ba71b2381e8f16a09e,525,1,340000000,0,,stake1u9r27tg7k5dghcvxlsc7hanny0rx2duqa4lsp9vxlaml0jc9a8lmc,"[""stake1u9r27tg7k5dghcvxlsc7hanny0rx2duqa4lsp9vxlaml0jc9a8lmc""]","[{""dns"":""mznasstoretulik.ddns.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6001}]",VITAL,,https://responsible-staking.at/pool/metadata-v5.json,\x567beffaab9b16b80596c0afa161814958c6bab023b0319df3b334b45ea02c85,registered,72280776395,
pool1cpr59c88ps8499gtgegr3muhclr7dln35g9a3rqmv4dkxg9n3h8,c04742e0e70c0f52950b465038ef97c7c7e6fe71a20bd88c1b655b63,448,0.01,170000000,75000000000,,stake1uyttksnx7drdxz3ekg9ff8hc5x0k0xy9tgq39wwlgnkwfwqfwrju2,"[""stake1uyttksnx7drdxz3ekg9ff8hc5x0k0xy9tgq39wwlgnkwfwqfwrju2""]","[{""dns"":""relay01.lacepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3000},{""dns"":""relay02.lacepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3000}]",LACE,,https://lacepool.com/metadata.json,\xe4248a3c9d076e4055faac7ff7056c0482828a726f839d80887420f583955b4f,registered,1602414813159,
pool1g27ut4c2jf7dq87hu5ne7ra9p8mc9wwv9pc4fu9pegvju62lvgc,42bdc5d70a927cd01fd7e5279f0fa509f782b9cc287154f0a1ca192e,250,0,340000000,5000000000,500000000,stake1uym3tsv9fnzavvx08ffvy92w5epthgmkgggwsznyv53t23qmjlg95,"[""stake1uym3tsv9fnzavvx08ffvy92w5epthgmkgggwsznyv53t23qmjlg95""]","[{""dns"":null,""srv"":null,""ipv4"":""157.90.144.16"",""ipv6"":null,""port"":6001}]",,,https://save-staking.net/pool/metadata.json,\x101b3e08cda95bc858cee83dff2d6592165ae32b65ca96dc19c5a5d3073796df,retired,,250
pool1j099ctc7kcc9fa78dz5qwsy2g0n96lrgletwxvxmyzh4zd7ck0j,93ca5c2f1eb63054f7c768a807408a43e65d7c68fe56e330db20af51,611,0.0199,340000000,10000000000,,stake1uyyd27457e68zkc9zh5w2jjw904vfrh30unar3x8zuaz3dgvvvazz,"[""stake1uyyd27457e68zkc9zh5w2jjw904vfrh30unar3x8zuaz3dgvvvazz""]","[{""dns"":null,""srv"":null,""ipv4"":""89.58.38.12"",""ipv6"":null,""port"":6001},{""dns"":null,""srv"":null,""ipv4"":""37.120.189.7"",""ipv6"":null,""port"":6001}]",PRIDE,,http://www.stakewithpride.org/meta.v14.json,\x63388299ce2472a8add4135d915db78e7415a6b5fa2b1fb273a6feb81faa03d8,registered,29716698656700,
pool1nqveuw4q2yw9u9x6yzy260skdwc309krsx32hmgvpyp962mu996,98199e3aa0511c5e14da2088ad3e166bb11796c381a2abed0c09025d,250,0.01,341000000,700000000,500000000,stake1u8jsh8pmwuneetr6v2vrsl0vwy6rmq7fmcr3ck0tpqst6fg23syrc,"[""stake1u8jsh8pmwuneetr6v2vrsl0vwy6rmq7fmcr3ck0tpqst6fg23syrc""]","[{""dns"":null,""srv"":null,""ipv4"":""212.227.209.27"",""ipv6"":null,""port"":6000},{""dns"":null,""srv"":null,""ipv4"":""217.160.247.14"",""ipv6"":null,""port"":6000}]",,,https://www.eurasiastaking.com/poolmeta.json,\x572484cd205bd9a4a3167e9ff70a235b9028f18105b7806da3838c667cf17b42,registered,776657131,
pool16jczz0dlv557vgywgftd4m3vwnwjnl38wpn7wu5gqryz7aedahd,d4b0213dbf6529e6208e4256daee2c74dd29fe277067e7728800c82f,252,0.02,340000000,71000000000,,stake1ux96kkp027k0gsv3hprglauqsu5w6yaks2z2sjm6gdqmfks6h4tf4,"[""stake1ux96kkp027k0gsv3hprglauqsu5w6yaks2z2sjm6gdqmfks6h4tf4""]","[{""dns"":null,""srv"":null,""ipv4"":""172.104.193.249"",""ipv6"":null,""port"":6000}]",,,https://savvystakepool.com/adapoolmeta.json,\x1e1cc8f9a4c59ad058bf92e7b258e2f163170b81235d14eaeeeaac51c5f1c537,registered,109063264,
pool12h63026uqx73v83zjtw8f07tnq2pmg6jredmqlyjd99tjdlal4w,55f517ab5c01bd161e2292dc74bfcb98141da3521e5bb07c92694ab9,298,0.0199,340000000,25005000000,,stake1u985vnday3mzpd49gnwgumd2an4awu06fucgnechekh88usjrtcz4,"[""stake1u985vnday3mzpd49gnwgumd2an4awu06fucgnechekh88usjrtcz4""]","[{""dns"":""relays.spicepool.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3000}]",,,https://www.spicepool.net/metadata.json,\xd27daf775f86e2f36a6b6ca3a78a8840076727ff8015d7d86d823d5f68929254,retired,,344
pool1k8mxlherc4vmfk9pmxs0rk27qmu3sqy0gsdck4gwduz57xsepak,b1f66fdf23c559b4d8a1d9a0f1d95e06f918008f441b8b550e6f054f,399,0.01,340000000,100000000,,stake1uxsd6k4yznhzmq2klu6xj70396gmvp0ajty6ss5gz2hkxqcehh6n2,"[""stake1uxsd6k4yznhzmq2klu6xj70396gmvp0ajty6ss5gz2hkxqcehh6n2""]","[{""dns"":""relay1.lofipool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000},{""dns"":""relay2.lofipool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",LOFI,,http://git.io/JtyW0,\xa8792e62b8d857ab4c2f85077e4e71fd5f153bd5bf3153ea09abe999f5a19a8a,registered,2239710944,
pool1l3u6jww4npkx2e0utcsmkhwjjgnp43w62exrqwzm8wudg0457e5,fc79a939d5986c6565fc5e21bb5dd292261ac5da564c30385b3bb8d4,317,0.01,340000000,0,,stake1u9zh8yua2nv4aanr6rs0curlsqdqjlk52thlkuq9h0yg5wq3mug50,"[""stake1u9zh8yua2nv4aanr6rs0curlsqdqjlk52thlkuq9h0yg5wq3mug50""]","[{""dns"":""relay.ace.tokendynamics.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay-1.ace.tokendynamics.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay-2.ace.tokendynamics.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",ACE,,https://git.io/JtylG,\xf90ad3d6f626f08720b3b6d4163663bee248a0f49269060b19124d8da697487c,registered,9157678697,
pool1mvvak29dklyz0czja55me0c5lak2kgnjke0hkt8ys5zgul9yptu,db19db28adb7c827e052ed29bcbf14ff6cab2272b65f7b2ce485048e,253,0.02,345000000,100000000,,stake1u9ew3a4djja8huhac65qa3jvlm2qyqghpz8cz23feupd8agay5vsr,"[""stake1u9ew3a4djja8huhac65qa3jvlm2qyqghpz8cz23feupd8agay5vsr""]","[{""dns"":""relaynode1.lavapool.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",LAVA,,https://git.io/Jtyuw,\xa9a94a92c5d0b423087e4f3a6bfb679a980759d850163174aecbcf2d67ae8d13,retired,,271
pool17aqvu5856kvgxtkd6l3v5wmncexp4tf88pyz3qamlpjlyuwn4vj,f740ce50f4d598832ecdd7e2ca3b73c64c1aad2738482883bbf865f2,333,0,340000000,1000000000000,,stake1u9jnz2chuazxyd3mq8x8d6d863erxj2cwn702yhulu0f5aqdceudj,"[""stake1u9jnz2chuazxyd3mq8x8d6d863erxj2cwn702yhulu0f5aqdceudj"",""stake1u9lvrkk2py65y5h80fgg4zfj9rawnckanpywn3yzx4yp79g2zk4rr""]","[{""dns"":null,""srv"":null,""ipv4"":""62.112.8.253"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""51.81.109.95"",""ipv6"":null,""port"":3001}]",OPTIM,,https://ada-stake.com/optimMetaData.json,\xbe4b59a10032844901d1979dd422e54518c372561dc9c73133b9bc1b5ea92212,retired,,340
pool1y75j30mj2cwdw0cgcvthkcu7vxu592xenxzt8c50zxhqzf3xncg,27a928bf72561cd73f08c3177b639e61b942a8d99984b3e28f11ae01,266,0,340000000,5700000000,,stake1uxfgc7alysq3dv3ulsyy2px7p4w580t3pzyses3uv9ksgwcyekunu,"[""stake1uxfgc7alysq3dv3ulsyy2px7p4w580t3pzyses3uv9ksgwcyekunu""]","[{""dns"":""relone.cardflow.dev"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000},{""dns"":""reltwo.cardflow.dev"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",,,https://nooverflow.github.io/poolMetaData.json,\xda82ee176775d89d6fa4cbd096ea5c97f45caae638d39e07cb53c627f07ae076,retired,,264
pool1gkwkr5cdhynmr53kf97km52ykqfcfn9hqf847fupt7jfcf97ewg,459d61d30db927b1d236497d6dd144b01384ccb7024f5f27815fa49c,262,0.03,345000000,350000000,,stake1uyygtlg79xm6tx4rj0njk7g9rmg24uc6wlwg9tkel38dn9cu26stz,"[""stake1uyygtlg79xm6tx4rj0njk7g9rmg24uc6wlwg9tkel38dn9cu26stz""]","[{""dns"":""ada-relay-01.megahash.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",,,http://www.megahash.io/poolMetaData.json,\x4d15997a521de2f0a97e73cfe29104f1ab3036c3c3e6899c047b5bd589ee3163,retired,,282
pool1vf5vcnueqkddznfzn2tmw2hgxfa5gjugsl3v540emunmyd4gvrh,6268cc4f99059ad14d229a97b72ae8327b444b8887e2ca55f9df27b2,253,0,340000000,5500000000,,stake1u8fmjtthxvusd5d73kmkjh243el8fmzm5s3r67u7nl7y8tgt33khz,"[""stake1u8fmjtthxvusd5d73kmkjh243el8fmzm5s3r67u7nl7y8tgt33khz""]","[{""dns"":""relaynode1.hopto.org"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",,,https://git.io/Jty9Y,\x1ce5756a03d437bdc0d622fda6febf5bf47fc1457a1d39662e5f41b5be1e8244,retired,,464
pool1r0sxz0hygfc0266lhdclve6j3cwcwlth6dya6uey65yxjnwm7qc,1be0613ee44270f56b5fbb71f667528e1d877d77d349dd7324d50869,472,0,170000000,200000000000,,stake1ux0qc0up6nrx6wrafp448z3fsxtf9g0ytxgntxf4raaeypcsk0z82,"[""stake1ux0qc0up6nrx6wrafp448z3fsxtf9g0ytxgntxf4raaeypcsk0z82""]","[{""dns"":""re1.reservoir.network"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""re2.reservoir.network"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",BURN,,https://reservoir.network/rsv.metadata.json,\x550adf64e066d4c739fdb4a65ee5e3a83a13567e21793842f9731a78ea309491,registered,13610169031639,
pool1gxqgry4s75sx455a4hh0fx3qm5ckx5jl5tryn6zu77yg7y5pgsj,41808192b0f5206ad29dadeef49a20dd3163525fa2c649e85cf7888f,269,0,340000000,25000000000,,stake1u8nq2782p8sphpxs9n82et8wp6leents0fpflwgcm02pjuq748n0d,"[""stake1u8nq2782p8sphpxs9n82et8wp6leents0fpflwgcm02pjuq748n0d""]","[{""dns"":""relay1.amberpool.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5859},{""dns"":""relay2.amberpool.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5859}]",AMBER,,https://raw.githubusercontent.com/efschilling/m/m/m.json,\xbceb071a3b6f976fffb02e0bf3111fec2eb7c14662a15e86e830b3b993efbba2,retired,,273
pool104v7kzpq86r0wnfsz8r7jeld2raap92qq84trjcqk62zyh9akqt,7d59eb08203e86f74d3011c7e967ed50fbd0954001eab1cb00b69422,452,0,170000000,60000000000,,stake1uyu2yd2szukyx7zfsvemtefte6g4680e7v9r4wwgt8fccxck0a3ks,"[""stake1uyu2yd2szukyx7zfsvemtefte6g4680e7v9r4wwgt8fccxck0a3ks"",""stake1ux5m5uxees449gxfz534vvg6yw2c62chdua3nxlf7cu6p3gxn4ts9""]","[{""dns"":""relay.adaseal.eu"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000},{""dns"":""relay2.adaseal.eu"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",SEAL,,https://adaseal.eu/poolMetaData.json,\x06179016bb99292a607ffea0dd7deba50483fa19195a6ce02854805657195658,registered,1910194877270,
pool1tkexntwvhg0fqs2xnm7xg6ljqzjkpk0pl4nxxe3nf48ux8nucqy,5db269adccba1e9041469efc646bf200a560d9e1fd666366334d4fc3,265,0,340000000,22000000000,,stake1ux8xrn3xheu7ckk8kwyntugu2tv8e5qgxwsnz5zu4ge4fjs78phf6,"[""stake1ux8xrn3xheu7ckk8kwyntugu2tv8e5qgxwsnz5zu4ge4fjs78phf6""]","[{""dns"":""relay1.artano.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":17312},{""dns"":""relay2.artano.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":17312},{""dns"":""relay3.artano.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":17312}]",ARTA,,https://defi-authority.github.io/ARTANO.metadata.json,\x1945c053ff4e551fe6cdbe55c367b9fc7e534a024dc1dc41470852bbb01a3759,registered,63044601306,
pool1vqm5n5d503uumuc89s5y4wuczrwe3tlgylt2u2uj7y276avr5pl,603749d1b47c79cdf3072c284abb9810dd98afe827d6ae2b92f115ed,547,0.03,340000000,1000000000,,stake1u9nju4lxlkaet2w3gqmwmv277v6zeg58e2erlmjpvjtq23sptc0sw,"[""stake1uytluju6rxxvvl9vlgx52pqzp6h45nj5e0aw6ejuu5gft7syxsd0g""]","[{""dns"":""relay.de.pool.bio"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",BIO,,https://meta.pools.pm/bio-m1654593156,\x3aa673f2d96bdec71b96d78181cc29960b1b89b685f77020481e5b54f7ffb9e0,registered,1649786597494,
pool1jqfk2y5wked4sjpx9sqxn6dmut8hq2n9qlreymqtpxuc5l38fl0,901365128eb65b5848262c0069e9bbe2cf702a6507c7926c0b09b98a,260,0.02,340000000,1000000000,,stake1u8xtqdhsj4emfenuc39y6cqm0m7w6qf44j3682uhtdvl7dcjhfw62,"[""stake1u8xtqdhsj4emfenuc39y6cqm0m7w6qf44j3682uhtdvl7dcjhfw62""]","[{""dns"":""atlantis-fr.cardano.best"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000},{""dns"":""atlantis-de.cardano.best"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",,,https://git.io/JtN1F,\x1e2510204ae813673b4df006960785b2d5715cbbc97b581f58eb40950fd5454d,registered,1327561670,
pool1m5q0tz2rnf5zqpjzuvweg3ny8gqsy7f9jsdhd670pxvu6wm6qnu,dd00f589439a68200642e31d9446643a01027925941b76ebcf0999cd,272,0,340000000,5000000000,,stake1u85gp7ghjcmq6sqwd6m7teqpfx37usq9sdw4hxesch2madghzf74y,"[""stake1u85gp7ghjcmq6sqwd6m7teqpfx37usq9sdw4hxesch2madghzf74y""]","[{""dns"":""relay1.zeteticstakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay2.zeteticstakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay3.zeteticstakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay4.zeteticstakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",,,https://zeteticstakepool.com/zetetic3/poolmeta.json,\xfce02d30d51a9243e2623e19c5f086549cfeb75e925018b2e113dfbcc3d4c5be,retired,,318
pool10ez5uusmzx7ep6pee6hmqr79z5ee0lhgzdelzgptexh9xq3ar4e,7e454e721b11bd90e839ceafb00fc5153397fee81373f1202bc9ae53,252,0.03,340000000,100000000,,stake1uysulphpqj00g5rrm3gavmxvqnmxwsps4rsqpd5ts7k00yqcweue4,"[""stake1uysulphpqj00g5rrm3gavmxvqnmxwsps4rsqpd5ts7k00yqcweue4""]","[{""dns"":""relaynode1.super-actuarial-stake-pools.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000},{""dns"":""relaynode2.super-actuarial-stake-pools.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",SACT,,https://git.io/Jtyf9,\x9f39bf922d8b6b3b88d7f7c11affda2df9c50f1bf038c9c877c2ba52d0892f36,registered,291472771,
pool12fzerww0hmk0fyvaujz5t2kg6hl4n8daz85rqy5jk8qk58r59y6,524591b9cfbeecf4919de48545aac8d5ff599dbd11e8301292b1c16a,464,0,170000000,1000000000,,stake1uxdp8qzvrqkr6khzglspyzerxvs7xj6hpja6h0vumnd7rugnnyh6j,"[""stake1uxdp8qzvrqkr6khzglspyzerxvs7xj6hpja6h0vumnd7rugnnyh6j""]","[{""dns"":""relay1.zetetic.tech"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay2.zetetic.tech"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay3.zetetic.tech"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay3.zetetic.tech"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",ZETE2,ZETIC,https://zetetic.tech/zetetic2/poolmeta.json,\x9046f74e65f62c88eed0fe76514904f48e9c4d08c1fda60ea2598058ed2fd210,registered,72298272733,
pool1cpqzd83axxlqxkeyuauwsmyqwud4jekjjvfmr0mp0mrrsnz3dng,c040269e3d31be035b24e778e86c80771b5966d29313b1bf617ec638,253,0,340000000,7000000000,,stake1uys70r87sxzvtdfrf6v2wpk8xwj66mwm38vy9jw8fdd793qlrkgjx,"[""stake1uys70r87sxzvtdfrf6v2wpk8xwj66mwm38vy9jw8fdd793qlrkgjx"",""stake1u976j386uc423wjcluq2fpfr6trdaeh7tcftpurk8xke78stxl5e3""]","[{""dns"":null,""srv"":null,""ipv4"":""161.97.165.155"",""ipv6"":null,""port"":33000},{""dns"":null,""srv"":null,""ipv4"":""207.244.246.67"",""ipv6"":null,""port"":33001}]",,,http://sustainapool.org/pool/metadata.json,\x4edb560534fafb2aa7f77ad9cf287f77fa20ec949f4dd0e159e10d571a0d301e,registered,0,
pool1n5ng0s3y700htn79al64xjx8e6eu28n2x68e2kfw5kxa7adm2xf,9d2687c224f3df75cfc5eff55348c7ceb3c51e6a368f95592ea58ddf,257,0.01,340000000,100000000,,stake1uxl0t44fg7fe0v9sk8t7lg5n68dr9rx92ql7ar3rn66ux2gt2qjqe,"[""stake1uxl0t44fg7fe0v9sk8t7lg5n68dr9rx92ql7ar3rn66ux2gt2qjqe""]","[{""dns"":""relay01.adacoinz.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay02.adacoinz.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",,,https://git.io/Jtpea,\xb8a693e64a26cbb1aa12e876ad9481b78416d02189157c4fa90571ef41dd6abc,retired,,258
pool10h9j9hazmtszyfyty7e6vj3usr6v0jdzvraqcxxs27rtqp7hsgc,7dcb22dfa2dae022248b27b3a64a3c80f4c7c9a260fa0c18d05786b0,252,0.01,340000000,1000000000,,stake1u8pvthh2u24ejyey08u299r99mtkqy4m34l5aplfyfw6spqjm9cm4,"[""stake1u8pvthh2u24ejyey08u299r99mtkqy4m34l5aplfyfw6spqjm9cm4""]","[{""dns"":""alex.rushpools.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6001},{""dns"":""geddy.rushpools.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6002},{""dns"":""neil.rushpools.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6003}]",,,https://rushpools.com/poolmeta.json,\xc2220ac1d5359cfd43740e3db65471422decec2f415e6d0aee31e1fe149323e6,registered,0,
pool1vm3rcng5f729uuhehfq0ael0pw9x9dlukqkdlmk2fnakxt3jxyj,66e23c4d144f945e72f9ba40fee7ef0b8a62b7fcb02cdfeeca4cfb63,268,0,340000000,150000000000,,stake1uxl0j7kldseek6wxnwtcw0emsfzf3jx7a6a9h6wdrmzf0hgtsav8t,"[""stake1u9yufgszxrsphju9t9sdzn2vrw0h4tqueupw5vg3j0wtjxgltgutt"",""stake1uxl0j7kldseek6wxnwtcw0emsfzf3jx7a6a9h6wdrmzf0hgtsav8t""]","[{""dns"":""relay01.vaporpool.eu"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000},{""dns"":""relay02.vaporpool.eu"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",VAPOR,,https://raw.githubusercontent.com/jarixe/vapor/main/meta.json,\x41a16bb28584f10bba7214b9ce744b44f1a6bfe36685898d269c9a923f1b72a0,retired,,412
pool196tul7axlt0qzqvs7rx4glfdkpsjlsh68tdkl7y87q3uztcvd5k,2e97cffba6fade010190f0cd547d2db0612fc2fa3adb6ff887f023c1,267,0.015,340000000,5000000,,stake1u9z77cgn9388k03ff5t7sjq60ly5aacgth9chwcdhyxjtuskz6y0d,"[""stake1u9z77cgn9388k03ff5t7sjq60ly5aacgth9chwcdhyxjtuskz6y0d""]","[{""dns"":null,""srv"":null,""ipv4"":""165.232.133.181"",""ipv6"":null,""port"":6002}]",ARM,,https://armtechdonations.github.io/poolmeta.json,\xba7d0d264df35e74bb0ba69bf07347e806a559212b6b0c5f31bfc76fa6d0a80b,registered,5879394,
pool12g6gfm5c4q7rzwwxdmh0xdxk07tyvujp6d9tke2m46k7q7cz7p0,523484ee98a83c3139c66eeef334d67f96467241d34abb655baeade0,251,0.03,340000000,2000000000,500000000,stake1u9t0dx6m0d6jy9xyx7wrzuw2xkgcsjy38ds9pmhpy08wqxs46aqv4,"[""stake1u9t0dx6m0d6jy9xyx7wrzuw2xkgcsjy38ds9pmhpy08wqxs46aqv4""]","[{""dns"":""relay-1.ada.nodeasy.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",NDE,NDE,https://git.io/JtS4H,\xd3fcac48917249304f80fd9531b770709e26118a40f25e2070813f8fa4b259cb,registered,124266339594,
pool1qjfawj9sr2429af8qz4q3kavhfg50mdmqnaajyfwgyle24v70rw,0493d748b01aaaa2f52700aa08dbacba5147edbb04fbd9112e413f95,252,0.04,340000000,2494000000,,stake1uyc2h75fmx5nr5antnmmttkjj3v0248zketyqtqzpp44dcg3nrxmw,"[""stake1uyc2h75fmx5nr5antnmmttkjj3v0248zketyqtqzpp44dcg3nrxmw""]","[{""dns"":null,""srv"":null,""ipv4"":""144.126.215.59"",""ipv6"":null,""port"":6001}]",VIRGO,,https://git.io/JtDcu,\x9df5bbed2adc8bd7f7d43f233ec6782d8f2501152e5b7aa0fedff2553e6bfbb9,retired,,265
